Item Name,Price,painting,pet,green,stone,image,wood,blue,comes,process,ship,photos,days,send,ring,around,bag,inside,additional,two,cut,via,shipped,original,custom,beautiful,first,thank,set,work,water,box,hand,piece,within,create,quality,gold,leather,wedding,sterling,way,unique,photo
Rag Quilt Mug Rug   Small Candle Mat Table Mat   9  Square   Country Primitive Homespun   Country Cottage   Best Selling Item,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Feathers Watercolor Print Rose Gold Wall Art Modern Art Print Boho Feather Print Metallic Wall Decor Extra Large Wall Art Best Selling Items,8.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
Personalized Italy Honeymoon Custom Portrait  Custom Wedding Gift  Wedding Portrait  Honeymoon Gift  Italy Honeymoon  Best Selling Item,107.12,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
T Shirt Skirt XL 1X Plus Size Upcycled Skirt Size 16 18 Women s best selling item One of a Kind Twinkle Skirts Twinklewear,69.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SWEET AS HONEY White   Gold Bee Tumbler  Customized Beekeeper Tumbler  Glittered Tumbler  Personalized Tumbler  Ombre Glitter  Geode  Swirl,49.97,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
Apple Teacher Door Hanger  Teacher Apple Sign  3d Apple Door Hanger  Teacher  Christmas Gift  Best Selling Items,46.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
personalized unicorn pillow  rose gold sequin pillow reversible  teen girl room decor  unicorn baby shower gift  best selling items  tween,33.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen King Overlook Hotel The Shining Neck Gaiter Balaclava Face Mask Dust Mask Neck Warmer Social Distancing Best Selling Items,35,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
Initial necklace pave initial necklace  personalized Gift  Gold Initial Necklace  dainty gold necklace  gold bar necklace  Ietter,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gift for best friend  gift for bestfriend  mothers day gift  care package  self care  beeswax candle  best selling items  personalized gift,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.87,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Boho cow skull stud earrings  popular right now  best selling items  boho jewelry  hypoallergenic  silver earrings  gift for her  for women,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ocean Blue Sea Glass Hair Barrette for Women  Birthday Gift  Hair Clip  Best Friend Gift  Best Selling Item  thick hair barrette,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whit earrings   Eco sterling silver climber earrings theaders   curved creepers crawler   Along the ear   Best selling items handmade,34.66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fall Orange OVERSIZED SQUARE Plaid Blanket Scarf  Winter scarf  Blanket Scarf women  Bridesmaid Scarf  best selling items  gift for her,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Colors Crochet Potholder  100  Cotton Double Thick Reversable Oven Mitt  Autumn Thanksgiving Hotpad  Best Selling Items,12.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ankle Wrap Bracelet   Spring Break Fashion   Amethyst Gemstone   Barefoot Bracelet     Festival Look   Best Selling Item   Choose 4 Charms,34.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Hippie Mini Skirt Women s Large XL Best Selling Item Size 12 14 Skater Skirt Yoga Skirt Twinkle Skirts Twinklewear,54.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tahitian Pearl Earrings Mindfulness Gift Golden Lotus Jewelry Self Care Package Mentor Gift Ideas Yoga Jewelry Best Selling Items  Namaste,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0
Red scarf  red silk scarf  red chiffon scarf  red crinkle scarf  trending now  best selling items  womens scarves  best selling items,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ruby red crystal necklace  July birthstone Necklace  grandma gift for Mothers Day Gift from son  red bridesmaid jewelry  best selling items,35.37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
Light Purple Cultured Sea Glass Stud Earrings  best selling items  gift for teacher  birthday gift  beach jewelry  contemporary jewelry,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Dainty Dot Necklace  Best Selling Items  Gold Disk Necklace  Minimalist Necklace For Women  Best friend birthday Gift  teen girl jewelry,35.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
Lavender Purple Adjustable Cultured Sea Glass Ring  Birthday Gift  Best Selling Item  Gift under 20  Beach Jewelry  Summer Ring,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silk scarf  chiffon scarf  orange silk scarf  brown scarf  crinkled chiffon scarf  womens scarves  best selling items  trending now  fall,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
TURKISH TOWEL Camping Fabric Best Selling Item Cotton Dryer Woman Gift Mens Sarong Pink Beach Towel Pink Peshtemal Pink Color Pink,15.99,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STRAWBERRY SHORTCAKE   mindfulness gift  top selling items self care soy candles handmade nature lover gift best selling items unique candle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Halloween girl wooden pin goth  dark illustration pin  Best selling items handmade him  halloween pin spooky   Spring jewelry,15.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Home is where the doodle is  labor doodle mom shirt  golden doodle mom  golden doodle shirt  labor doodle shirt  dog mom shirt  best selling,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.87,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.76,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Softball lover shirts  softball t shirt  baseball shirt  baseball mama  girls softball shirt  softball mama shirt  best selling items,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crochet hat pattern women  crochet toque pattern  beanie hat pattern  DIY gifts for her  crochet beanie pattern  best selling items,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NUDE PREGNANT WOMAN elegant nudity painting baby shower gift expecting mom women nudes pregnancy growing baby best selling items erotic etsy,18.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T Shirt Skirt Women s Small Medium Size 4 6 8 One of a Kind Upcycled Hippie Skirt Best Selling Item Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Moist Mug  terrible word gift for a friend  funny gag gift for men and women  funny gift for friend  humor gifts  bad word gifts,18.99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquamarine crystal necklace and earrings set  mom birthday gift  March Birthstone Necklace gift for girlfriend  best selling items  trending,66.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
T Shirt Skirt Women s Small Medium Size 4 6 8 One of a Kind Upcycled Hippie Skirt Best Selling Item Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
chunky gold necklace for mom gold plated necklace from dried flowers mom necklace plant gift for mom Gold lock necklace best selling items,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Sterling silver Grape leaf earrings  nature lover gifts for women  natural jewelry  Birthday gifts for girls  Best selling items handmade,81.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mothers Day Gift Ideas   Pamper Gift   Relaxation Gift Set   Best Selling Items,76.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mens bolo tie with engraved owl  best selling item for man  personalized gift for teacher  western necklace with leather strap large pendant,73.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Universe wooden pin celestial  galaxy pin stardust  space gift for coworkers valentines day gift for girlfriend  Best selling items handmade,15.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Best Seller  NINJA WARRIOR Headbands for Kids   Set of 5  Best Selling Items Handmade  Ninja Headbands  Ninja Birthday Party Favors,24.99,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Happy Place Print  Mountains Art  Best Selling Items  Cool Gift  for a Friend,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Look at the stars look how they shine for you  best selling items  kids prints nursery print  kids decor  nursery wall art print kids poster,4.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Birds nest pin  grandmother gift  gift for mother  personalized  family tree jewelry  custom brooch  pearl brooch  Best Selling Item  mother,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bright Orange Craft Beads  Loose eco friendly beads for you  best selling items handmade  Evo Beads  Handmade Paper Beads,7.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
Basketball Poster Jayson tatum  Boston Celtics  Bedroom Gift  Gifts for men  Best selling items  Gifts for boyfriend  Lebron Poster,16.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Winter OVERSIZED SQUARE Plaid Blanket Scarf  Winter scarf  Blanket Scarf women  Bridesmaid Scarf  best selling items  gift for her,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organic baby clothes boy   best selling items baby   Organic cotton gender neutral baby clothing   Eco baby clothes   Eco friendly gifts,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tribe Bracelet  Morse Code Bracelet  Find your Tribe  Best Friend Bracelet  Best Friend Gift  Bridesmaid gift  Best Selling Items Jewelry,17.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
One of a Kind Upcycled Skirt Plus Size XL 1X Size 16 18 Hippie Skirt Women s best selling item clothing Twinkle Skirts Twinklewear,69.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.87,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Best selling items  black and white art  photography wall art  Scandinavian decor  home wall art  fashion wall art  living room wall art,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Kids bedroom decor  mini learners  fun wall art quote  gender neutral print  Scandinavian wall art  best selling items  kids wall art decor,11.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
I Am Black History T Shirt   Black History Month Tee   Gift For Friend   Best Selling Item,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boy Half Birthday Card  Half Birthday Boy  Half Birthday Party  Blue Half  Paper Handmade Cards  Cake Card  Best Selling Items,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Personalized Flower Girl Picture Frame  Wedding Gift  Bridesmaid Gift  Flower Girl Gift  Bridesmaid Proposal  Flower Girl Best Selling Items,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Eco sterling silver Geometric earrings minimal  boho jewelry geometric  Small bead pins  Best selling items handmade   Spring jewelry,40.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Morse code custom word necklace   Personalized name necklace gift for women   best friend bff mom sister gift ideas,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
OVERSIZED SQUARE Plaid Blanket Scarf  Winter scarf  Blanket Scarf women  Bridesmaid Scarf  best selling items  gift for her,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True Crime Embroidery Design  Jeffrey Dahmer  Digital Download  Instant Download  Embroidery File  best selling items  saw embroidery design,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.87,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Newsprint Mini Skirt Women s Large XL Pin Up Clothing Best Selling Item Size 12 14 Skater Skirt Yoga Skirt Twinkle Skirts Twinklewear,54.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Upcycled Hippie Skirt Women XS Small One of a Kind Top Selling Handmade Skirts Best Selling Item on Etsy Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Velvet Trees Set of 4 Burgundy  modern mantle decor  entryway decor  rustic winter home decor  farmhouse home decor  best selling item,49.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Gift For Women  Digital download  Portrait from photo  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.76,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
Ope  Midwest Minnesota Wisconsin Short Sleeve Unisex T Shirt Funny Graphic Tee Sarcastic Shirt  Best Selling Items,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E PATTERN Rag Quilt Placemat MADISON   PDF   Country Primitive  Country Cottage Placemat Pattern   Best Selling Item,4.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized Picture  Digital download  Birthday gift  Gift Ideas  Best selling items  Digital Prints  Personalized Gift  Printable Wall Art,14.76,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
T Shirt Skirt Women s Small Medium Size 4 6 8 One of a Kind Upcycled Hippie Skirt Best Selling Item Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
E PATTERN Rag Quilt Placemat HEARTLAND   PDF   Country Primitive  Country Cottage Placemat Pattern   Best Selling Item,4.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mini learners nursery decor  Scandinavian print  best selling item  Giggle time  nursery print  kids poster  playroom print nursery wall art,11.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lord of the Rings Print   Retro Lord of the Ring Poster   Gift for Him   Christmas Gifts   Best Selling Items   LOTR Decor   Tolkein Art  ,12,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
BIG NUDE WOMAN plus size women large lady nudes body positive art paintings naked nudity watercolor best selling items female etsy ety etay,39.99,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aquamarine bracelet  pisces gift  best friend gift  Aquamarine Jewellery  Boho Jewelry  March Birthstone  March Birthday  Personalized Gifts,47.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Paw Animal screw rivets  chicago screw   concho screw  raw brass studs  1 8  bolt CSC8 R73 R143,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Care Package  self care  beeswax candle  scented candle  aromatherapy gift  beeswax  best selling items  gift box for her  gift for best,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
Southwestern T Shirt Skirt Women s Small Medium Hippie Skirt Cute Skirts One of a Kind Best Selling Item Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Father of the Bride Best Selling Item Father of the Groom Fishing Theme Wedding Top Seller Fishing Lure Gift Stepdad Grandpa Father Daughter,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
Mom s Tea Spoon Or YOUR name Hand Stamped Spoon Custom Mother s Day Gift Best Selling Item Mom Birthday Gift Personalized Engraved Spoon,11.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Trump Mom Shirt   Gifts for Mother   Funny Mom Gift for Her   Gifts for Mom   Mother Gift   Donald Trump   Best Selling Items,17.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Funny christmas card  vintage illustration  hygge  Christmas decoration  seasons greetings  best selling items  items handmade,5.04,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vintage Jeans   Size 6   9 8 Premium   Mid Rise   Embroidered   Studded Pockets   Best Selling Item,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T Shirt Skirt XL 1X Plus Size Upcycled Skirt Size 16 18 Women s best selling item One of a Kind Twinkle Skirts Twinklewear,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Decor on the Wall Art print of Painting of Room   FRENCH DINNER TABLE by Cecilia Rosslee and is one of her Best Selling Items,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pink Gray OVERSIZED SQUARE Plaid Blanket Scarf  Winter scarf  Blanket Scarf women  Bridesmaid Scarf  best selling items  gift for her,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best Selling Items Blue Art Print Midcentury Modern Art Blue Wall Art Digital Art Prints Modern Art Print Geometric Art Print Mod Art Prints,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Womens Bracelet   Double Wrap Anklet   Simple Anklet   Beaded Anklet   Barefoot Bracelet   Ankle Bracelet Wrap   Best Selling Item,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Feather Print Blue Watercolor Print Feathers Wall Art Boho Home Decor Extra Large Wall Art Feather Poster Best Selling Items Blue Feather,8.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Stir Your Tea   Think of Me   Long Distance Gift   Valentine gift   Best Selling Item   Coffee Lover Gift   Customized Spoon,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gold Necklace  Gold Feather Necklace  Dainty Gold Necklace Best Friend Gift Birthday Gift  christmas gift  best selling item,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
